,postcode,easting,northing,soilType,elevation,localAuthority,riskLabel,medianPrice,historicallyFlooded,postcodeDistrict,catsPerHousehold,dogsPerHousehold
21341,WV13,397239,298871,Unsurveyed/Urban,130,Walsall,5,212800.0,False,WV13,0.15225894,0.174613754
21342,TS12,467586,518247,Stagnosols,100,Redcar and Cleveland,1,139100.0,False,TS12,0.344011095,0.394519156
21343,S35,429831,394012,Cambisols,180,Sheffield,1,493500.0,False,S35,0.205899767,0.236130182
21344,SK10,391750,373748,Unsurveyed/Urban,150,Cheshire East,1,,False,SK10,0.688929495,0.790078828
21345,WS9,404883,300128,Unsurveyed/Urban,160,Walsall,1,259700.0,False,WS9,0.356954237,0.409362624
21346,DN22,470010,380935,Unsurveyed/Urban,20,Bassetlaw,1,139800.0,False,DN22,0.382147995,0.438255354
21347,PE34,560483,312997,Gleysols,0,King's Lynn and West Norfolk,1,308200.0,False,PE34,0.601444933,0.689749693
21348,LS17,429285,440170,Leptosols,130,Leeds,1,338000.0,False,LS17,0.664054525,0.76155169
21349,SK11,396700,362500,Cambisols,280,Staffordshire Moorlands,1,494600.0,False,SK11,0.466216928,0.534667374
21350,NN14,481301,276103,Cambisols,130,North Northamptonshire,1,240500.0,False,NN14,0.70198905,0.8050558
21351,DN9,465218,399630,Arenosols,10,Doncaster,1,243700.0,False,DN9,0.594084713,0.681308838
21352,HU15,494177,426914,Cambisols,10,East Riding of Yorkshire,1,240900.0,False,HU15,0.592162917,0.679104882
21353,BD16,411200,440500,Unsurveyed/Urban,180,Bradford,1,237600.0,False,BD16,0.265972274,0.305022595
21354,S18,435300,379300,Arenosols,170,North East Derbyshire,1,,False,S18,0.529705348,0.607477229
21355,NN16,486533,278774,Unsurveyed/Urban,80,North Northamptonshire,1,183300.0,False,NN16,0.432972025,0.496541421
21356,DL1,429656,514286,Unsurveyed/Urban,50,Darlington,1,152600.0,False,DL1,0.196107916,0.224900681
21357,HD7,412345,409573,Cambisols,270,Kirklees,1,,False,HD7,0.183854379,0.210848067
21358,BD9,414704,435244,Unsurveyed/Urban,150,Bradford,1,144400.0,False,BD9,0.239866813,0.275084304
21359,S63,442930,401104,Unsurveyed/Urban,30,Rotherham,1,84100.0,False,S63,0.334108712,0.383162895
21360,DN11,456885,397184,Cambisols,50,Doncaster,1,298500.0,False,DN11,0.121421831,0.139249108
21361,BD4,420003,430423,Stagnosols,180,Bradford,1,141600.0,False,BD4,0.364448626,0.417957346
21362,B2,406800,286800,Unsurveyed/Urban,130,Birmingham,1,693200.0,False,B2,0.12773665,0.146491076
21363,HU2,509922,429637,Unsurveyed/Urban,10,"Kingston upon Hull, City of",1,213900.0,True,HU2,0.46473997,0.532973568
21364,YO1,460093,451892,Unsurveyed/Urban,10,York,1,,True,YO1,0.744126523,0.85337994
21365,B11,410407,282885,Unsurveyed/Urban,130,Birmingham,1,160300.0,False,B11,0.107417123,0.123188215
21366,YO26,459652,451975,Unsurveyed/Urban,10,York,1,,False,YO26,0.694474347,0.796437781
21367,YO1,460540,452059,Unsurveyed/Urban,10,York,1,413100.0,False,YO1,0.744126523,0.85337994
21368,S62,444353,396949,Unsurveyed/Urban,70,Rotherham,1,80500.0,False,S62,0.230959459,0.264869163
21369,HG5,435415,457872,Unsurveyed/Urban,50,Harrogate,1,311500.0,False,HG5,0.444459297,0.509715266
21370,S2,436573,386436,Unsurveyed/Urban,90,Sheffield,1,123600.0,False,S2,0.135407378,0.155288027
21371,S73,438565,401301,Unsurveyed/Urban,90,Barnsley,1,172200.0,False,S73,0.092152579,0.105682515
21372,LE67,441516,314566,Unsurveyed/Urban,160,North West Leicestershire,1,157600.0,False,LE67,0.204597756,0.234637008
21373,WF16,422562,423670,Unsurveyed/Urban,120,Kirklees,1,148700.0,False,WF16,0.109491705,0.12556739
21374,IP5,621203,245511,Unsurveyed/Urban,30,East Suffolk,1,236000.0,False,IP5,0.513107518,0.588442489
21375,YO21,488807,511594,Luvisols,40,Scarborough,1,221600.0,False,YO21,0.678060089,0.777613566
21376,TS17,444823,515436,Unsurveyed/Urban,10,Stockton-on-Tees,1,158300.0,False,TS17,0.440887556,0.505619118
21377,YO23,459652,451975,Unsurveyed/Urban,10,York,1,335900.0,False,YO23,0.407668959,0.467523332
21378,SK11,391400,373700,Unsurveyed/Urban,150,Cheshire East,1,183600.0,False,SK11,0.466216928,0.534667374
21379,NG34,507786,345994,Cambisols,10,North Kesteven,1,180900.0,False,NG34,0.851781077,0.976840447
21380,NG22,464854,356402,Cambisols,50,Newark and Sherwood,6,421300.0,False,NG22,0.508805753,0.583509135
21381,LE8,460458,298054,Unsurveyed/Urban,90,Oadby and Wigston,1,,False,LE8,0.348469912,0.399632621
21382,NN9,495948,268901,Unsurveyed/Urban,60,North Northamptonshire,1,,False,NN9,0.212089579,0.243228788
21383,CV9,430819,297739,Unsurveyed/Urban,90,North Warwickshire,1,,False,CV9,0.604556294,0.693317868
21384,NN14,480394,283222,Cambisols,120,North Northamptonshire,1,636800.0,False,NN14,0.70198905,0.8050558
21385,DN34,523482,407637,Stagnosols,20,North East Lincolnshire,1,117600.0,False,DN34,0.207441932,0.237898769
21386,LE8,468121,293686,Stagnosols,110,Harborough,1,329700.0,False,LE8,0.348469912,0.399632621
21387,DN9,475681,399960,Luvisols,40,North Lincolnshire,1,255100.0,False,DN9,0.594084713,0.681308838
21388,DL1,429177,514182,Unsurveyed/Urban,40,Darlington,1,631400.0,False,DL1,0.196107916,0.224900681
21389,NG24,480466,354110,Unsurveyed/Urban,20,Newark and Sherwood,5,117700.0,False,NG24,0.394938677,0.452923978
21390,DN14,461261,419639,Arenosols,0,East Riding of Yorkshire,1,194600.0,False,DN14,0.412275423,0.472806123
21391,YO17,485526,474399,Arenosols,30,Ryedale,1,211200.0,False,YO17,0.52726071,0.604673667
21392,LS27,426711,427293,Unsurveyed/Urban,130,Leeds,1,216100.0,False,LS27,0.788486378,0.904252755
21393,S17,431351,381017,Unsurveyed/Urban,170,Sheffield,1,325600.0,False,S17,0.247073151,0.283348684
21394,TS25,450342,529544,Unsurveyed/Urban,10,Hartlepool,1,130500.0,False,TS25,0.220889332,0.25332053
21395,DN37,527410,410115,Unsurveyed/Urban,10,North East Lincolnshire,1,277600.0,False,DN37,0.2767128,0.317340056
21396,B1,406100,287300,Unsurveyed/Urban,130,Birmingham,1,795900.0,False,B1,0.070297232,0.080618344
21397,YO30,459527,453386,Unsurveyed/Urban,10,York,1,343500.0,False,YO30,0.492786541,0.565137965
21398,S70,434177,402794,Stagnosols,70,Barnsley,1,181000.0,False,S70,0.217122065,0.249000149
21399,HU1,509925,428343,Unsurveyed/Urban,0,"Kingston upon Hull, City of",1,291200.0,True,HU1,0.742988343,0.852074652
21400,DE13,425087,324294,Unsurveyed/Urban,50,East Staffordshire,1,297700.0,True,DE13,0.910271101,1.043918035
21401,S40,438358,369530,Unsurveyed/Urban,80,Chesterfield,1,78300.0,False,S40,0.254032783,0.291330137
21402,S70,434526,405179,Unsurveyed/Urban,160,Barnsley,1,115000.0,False,S70,0.217122065,0.249000149
21403,PE25,556963,363804,Unsurveyed/Urban,10,East Lindsey,6,189400.0,True,PE25,0.056942828,0.065303233
21404,NE15,420784,563847,Unsurveyed/Urban,40,Newcastle upon Tyne,1,343800.0,False,NE15,0.200480948,0.229915766
21405,PE7,526909,296875,Unsurveyed/Urban,0,Fenland,1,265000.0,False,PE7,0.27887407,0.319818647
21406,HD5,417552,417008,Unsurveyed/Urban,70,Kirklees,9,169300.0,False,HD5,0.152694405,0.175113153
21407,LS8,431400,437400,Unsurveyed/Urban,120,Leeds,1,378400.0,False,LS8,0.152429179,0.174808987
21408,NR5,615062,310184,Luvisols,40,South Norfolk,1,278700.0,False,NR5,0.383234686,0.439501595
21409,IP11,630148,234284,Unsurveyed/Urban,10,East Suffolk,1,,False,IP11,0.347039663,0.397992381
21410,DL1,429116,512817,Unsurveyed/Urban,40,Darlington,1,102900.0,False,DL1,0.196107916,0.224900681
21411,DE3,435300,335264,Unsurveyed/Urban,70,Derby,1,,False,DE3,0.6198295,0.710833501
21412,HU1,509839,428827,Unsurveyed/Urban,0,"Kingston upon Hull, City of",1,166900.0,False,HU1,0.742988343,0.852074652
21413,WS15,409631,325266,Stagnosols,120,East Staffordshire,1,419900.0,False,WS15,0.532002984,0.610112206
21414,OL1,393482,404988,Unsurveyed/Urban,180,Oldham,1,,False,OL1,0.213531541,0.24488246
21415,NE5,420734,566082,Unsurveyed/Urban,80,Newcastle upon Tyne,1,75900.0,False,NE5,0.176319432,0.202206832
21416,DH2,426271,549790,Arenosols,60,County Durham,1,189700.0,False,DH2,0.502339423,0.576093411
21417,NR32,654559,292983,Unsurveyed/Urban,10,East Suffolk,6,142500.0,False,NR32,0.23785292,0.272774729
21418,YO2,456992,447364,Luvisols,20,York,1,,False,,,
21419,WV5,385800,292300,Unsurveyed/Urban,70,South Staffordshire,1,319900.0,False,WV5,0.417988778,0.479358318
21420,PE9,506026,307686,Stagnosols,30,South Kesteven,1,742400.0,False,PE9,0.339431747,0.389267463
21421,LN13,545352,375523,Stagnosols,10,East Lindsey,1,227900.0,False,LN13,0.535843749,0.614516877
21422,NE65,416367,603900,Stagnosols,160,Northumberland,1,302700.0,False,NE65,0.610399792,0.700019314
21423,HU15,491168,430857,Arenosols,20,East Riding of Yorkshire,8,158500.0,False,HU15,0.592162917,0.679104882
21424,NR8,615460,312567,Arenosols,40,South Norfolk,1,290400.0,False,NR8,0.708517613,0.812542893
21425,S1,435732,387312,Unsurveyed/Urban,60,Sheffield,1,,False,S1,0.158389351,0.181644237
21426,ST16,391804,322841,Unsurveyed/Urban,80,Stafford,1,,False,ST16,0.300632154,0.344771274
21427,NR7,625844,312260,Cambisols,30,Broadland,1,384000.0,False,NR7,0.391145009,0.44857332
21428,NR21,587909,323820,Luvisols,50,North Norfolk,1,335000.0,False,NR21,0.928226673,1.064509863
21429,WF1,433100,421000,Unsurveyed/Urban,50,Wakefield,1,192800.0,False,WF1,0.369313102,0.42353603
21430,LS10,431100,431300,Unsurveyed/Urban,30,Leeds,1,240500.0,False,LS10,0.114841654,0.131702823
21431,NN9,493829,271430,Cambisols,80,North Northamptonshire,1,236300.0,False,NN9,0.212089579,0.243228788
21432,NE29,432685,569414,Unsurveyed/Urban,60,North Tyneside,1,,False,NE29,0.347595785,0.398630154
21433,S66,448042,392811,Unsurveyed/Urban,130,Rotherham,1,121300.0,False,S66,0.110375005,0.126580376
21434,LS12,428200,432200,Unsurveyed/Urban,40,Leeds,1,552200.0,False,LS12,0.436137812,0.500172012
21435,B14,407502,281065,Unsurveyed/Urban,150,Birmingham,1,289700.0,False,B14,0.153964707,0.176569962
21436,SK14,394754,395700,Unsurveyed/Urban,110,Tameside,1,107800.0,False,SK14,0.118349421,0.135725604
21437,DN36,531160,404797,Stagnosols,10,North East Lincolnshire,1,230600.0,False,DN36,0.399876438,0.458586705
21438,B19,406337,288058,Unsurveyed/Urban,130,Birmingham,1,323100.0,False,B19,0.033513893,0.038434437
21439,LE4,458604,306831,Unsurveyed/Urban,60,Leicester,1,269000.0,False,LE4,0.084137103,0.096490198
21440,DN19,504002,422485,Gleysols,10,North Lincolnshire,1,,False,DN19,0.493884222,0.566396809
21441,B17,403023,285274,Unsurveyed/Urban,170,Birmingham,1,359600.0,False,B17,0.161067351,0.184715424
21442,LE3,454223,305775,Unsurveyed/Urban,90,Blaby,1,186200.0,False,LE3,0.184357995,0.211425625
21443,TS24,449107,535455,Unsurveyed/Urban,20,Hartlepool,1,98600.0,False,TS24,0.152773087,0.175203388
21444,OL1,393482,404988,Unsurveyed/Urban,180,Oldham,1,,False,OL1,0.213531541,0.24488246
21445,HX1,407488,425782,Unsurveyed/Urban,230,Calderdale,1,108600.0,False,HX1,0.458088551,0.52534558
21446,LS27,427286,429636,Unsurveyed/Urban,80,Leeds,1,113400.0,False,LS27,0.788486378,0.904252755
21447,B77,422827,304290,Unsurveyed/Urban,70,Tamworth,1,193200.0,False,B77,0.16855405,0.193301328
21448,NG6,453625,344991,Unsurveyed/Urban,50,Nottingham,1,245300.0,False,NG6,0.09454725,0.108428774
21449,SR5,436127,558282,Unsurveyed/Urban,20,Sunderland,1,96800.0,False,SR5,0.269284701,0.308821357
21450,LE67,442306,314418,Unsurveyed/Urban,150,North West Leicestershire,1,154700.0,False,LE67,0.204597756,0.234637008
21451,SK9,382869,379369,Stagnosols,70,Cheshire East,1,711700.0,False,SK9,0.684859671,0.785411468
21452,LE4,456447,308704,Cambisols,90,Leicester,1,379800.0,False,LE4,0.084137103,0.096490198
21453,PE23,539807,366302,Arenosols,50,East Lindsey,1,199100.0,False,PE23,0.719184877,0.824776337
21454,SK12,403381,387354,Stagnosols,190,High Peak,1,,False,SK12,0.71712137,0.822409863
21455,NN17,491972,291129,Stagnosols,100,North Northamptonshire,1,337700.0,False,NN17,0.174436174,0.200047071
21456,TS1,449433,520542,Unsurveyed/Urban,10,Middlesbrough,1,357300.0,False,TS1,0.429153756,0.49216255
21457,ST15,388778,337010,Cambisols,100,Stafford,1,341100.0,False,ST15,1.106867028,1.269378377
21458,B25,411386,284123,Unsurveyed/Urban,120,Birmingham,1,,False,B25,0.161494219,0.185204966
21459,WF9,442197,412919,Cambisols,80,Wakefield,1,254900.0,False,WF9,0.343939113,0.394436605
21460,B30,405901,282114,Unsurveyed/Urban,120,Birmingham,6,178200.0,True,B30,0.119464176,0.137004028
21461,LN6,493849,368056,Gleysols,10,North Kesteven,1,217900.0,False,LN6,0.282837314,0.324363778
21462,BD1,416386,433123,Unsurveyed/Urban,100,Bradford,1,107400.0,False,BD1,0.110608772,0.126848465
21463,YO8,461525,432471,Unsurveyed/Urban,10,Selby,1,,True,YO8,0.261033543,0.299358755
21464,PE1,520869,298883,Unsurveyed/Urban,10,Peterborough,1,215500.0,False,PE1,0.523103533,0.599906129
21465,B34,414018,288765,Unsurveyed/Urban,100,Birmingham,1,187200.0,False,B34,0.117742386,0.135029444
21466,DL6,440786,493993,Stagnosols,80,Hambleton,1,376800.0,False,DL6,1.159847887,1.330137941
21467,DN17,483616,410845,Cambisols,10,North Lincolnshire,8,178200.0,False,DN17,0.382050985,0.438144102
21468,BD23,408837,457506,Stagnosols,290,Craven,1,413100.0,False,BD23,0.772493362,0.885911628
21469,SK14,394904,395062,Unsurveyed/Urban,100,Tameside,1,115300.0,False,SK14,0.118349421,0.135725604
21470,CW1,371511,356218,Unsurveyed/Urban,50,Cheshire East,1,,False,CW1,0.565202958,0.648186635
21471,LS14,437235,441240,Stagnosols,90,Leeds,1,535900.0,False,LS14,0.092804704,0.106430386
21472,LS28,422721,432626,Unsurveyed/Urban,120,Leeds,1,239300.0,False,LS28,0.430782246,0.494030137
21473,NE29,435178,569400,Unsurveyed/Urban,40,North Tyneside,1,259100.0,False,NE29,0.347595785,0.398630154
21474,ST14,407407,334355,Gleysols,100,East Staffordshire,1,255900.0,False,ST14,0.894330535,1.025637059
21475,SK14,395951,394688,Unsurveyed/Urban,130,Tameside,1,243800.0,False,SK14,0.118349421,0.135725604
21476,NR10,627655,319839,Gleysols,10,Broadland,1,294000.0,False,NR10,0.470583086,0.539674576
21477,NE99,424772,563706,Unsurveyed/Urban,30,Newcastle upon Tyne,1,,False,NE99,0.0,0.0
21478,NG6,452933,345264,Unsurveyed/Urban,60,Nottingham,1,85800.0,False,NG6,0.09454725,0.108428774
21479,BD7,413442,431758,Unsurveyed/Urban,190,Bradford,1,132100.0,False,BD7,0.105838931,0.121378311
21480,YO17,481051,478203,Stagnosols,20,Ryedale,1,,False,YO17,0.52726071,0.604673667
21481,WS11,398177,310473,Unsurveyed/Urban,160,Cannock Chase,1,239900.0,False,WS11,0.28143265,0.32275288
21482,YO12,501781,490115,Unsurveyed/Urban,40,Scarborough,1,186300.0,False,YO12,0.283344475,0.324945401
21483,SK7,389081,384401,Unsurveyed/Urban,80,Stockport,1,575600.0,False,SK7,0.260258305,0.298469696
21484,NE25,431632,574486,Stagnosols,30,Northumberland,1,147800.0,False,NE25,0.44847653,0.514322314
21485,NN15,489662,278246,Cambisols,100,North Northamptonshire,1,260100.0,False,NN15,0.270027817,0.309673577
21486,NR18,607433,299225,Luvisols,50,South Norfolk,1,413400.0,False,NR18,0.321666321,0.368893699
21487,LS17,430843,438341,Unsurveyed/Urban,130,Leeds,1,313600.0,False,LS17,0.664054525,0.76155169
21488,TS22,445278,525598,Luvisols,30,Stockton-on-Tees,1,257100.0,False,TS22,0.187682027,0.215237695
21489,WS7,407383,307020,Arenosols,130,Lichfield,1,246500.0,False,WS7,0.455607493,0.522500252
21490,S40,438039,369908,Unsurveyed/Urban,90,Chesterfield,1,139400.0,False,S40,0.254032783,0.291330137
21491,WF11,447956,424182,Unsurveyed/Urban,20,Wakefield,1,135600.0,False,WF11,0.186757691,0.214177646
21492,HU9,512153,429626,Unsurveyed/Urban,10,"Kingston upon Hull, City of",1,163300.0,False,HU9,0.419949904,0.481607379
21493,HD2,416869,420640,Unsurveyed/Urban,100,Kirklees,1,210300.0,False,HD2,0.250760513,0.287577429
21494,PE15,547998,289351,Cambisols,0,Fenland,1,331500.0,False,PE15,0.316204576,0.362630055
21495,IP12,628221,250256,Arenosols,0,East Suffolk,1,402000.0,False,IP12,0.525566514,0.602730728
21496,LE10,442079,294265,Luvisols,110,Hinckley and Bosworth,1,208200.0,False,LE10,0.266865126,0.306046536
21497,DL2,423373,520190,Stagnosols,110,Darlington,1,291600.0,False,DL2,0.738437518,0.84685567
21498,NG7,455140,340994,Unsurveyed/Urban,40,Nottingham,1,148400.0,False,NG7,0.340459308,0.390445892
21499,NE46,393267,563824,Unsurveyed/Urban,60,Northumberland,1,321500.0,False,NE46,0.69870402,0.801288459
21500,DH6,438300,540000,Stagnosols,140,County Durham,1,78700.0,False,DH6,0.18217241,0.20891915
21501,ST15,389687,332937,Luvisols,100,Stafford,1,321200.0,False,ST15,1.106867028,1.269378377
21502,DL5,425988,523677,Stagnosols,120,County Durham,1,345500.0,False,DL5,0.269849329,0.309468884
21503,M35,391527,399405,Stagnosols,100,Tameside,1,,False,M35,0.050332388,0.057722241
21504,B5,406907,285397,Unsurveyed/Urban,110,Birmingham,1,1796900.0,False,B5,0.077484299,0.088860623
21505,SR3,436120,553471,Unsurveyed/Urban,90,Sunderland,1,140100.0,False,SR3,0.072444228,0.083080564
21506,ST13,397876,355399,Unsurveyed/Urban,150,Staffordshire Moorlands,1,197900.0,False,ST13,0.619455667,0.710404782
21507,S10,429981,385100,Unsurveyed/Urban,220,Sheffield,1,584800.0,False,S10,0.254573915,0.291950717
21508,WF1,434411,420955,Unsurveyed/Urban,50,Wakefield,1,166200.0,False,WF1,0.369313102,0.42353603
21509,NG16,447760,345338,Arenosols,70,Broxtowe,1,324000.0,False,NG16,0.314389388,0.360548359
21510,NN8,492600,265400,Cambisols,70,North Northamptonshire,1,,False,NN8,0.303836288,0.348445843
21511,DE14,423401,323236,Unsurveyed/Urban,50,East Staffordshire,1,181900.0,False,DE14,0.553710676,0.635007043
21512,BD8,415270,433631,Unsurveyed/Urban,120,Bradford,1,64100.0,False,BD8,0.154711534,0.177426439
21513,NN14,484621,283211,Cambisols,100,North Northamptonshire,1,417500.0,False,NN14,0.70198905,0.8050558
21514,DE7,447590,340681,Unsurveyed/Urban,50,Erewash,1,225200.0,False,DE7,0.304139997,0.348794143
21515,NN18,486606,285909,Stagnosols,90,North Northamptonshire,4,350500.0,False,NN18,0.129692488,0.148734071
21516,S43,441874,375589,Unsurveyed/Urban,90,Chesterfield,1,54000.0,False,S43,0.369840673,0.424141059
21517,DL1,429446,515225,Unsurveyed/Urban,50,Darlington,1,163400.0,False,DL1,0.196107916,0.224900681
21518,DN20,500633,408275,Unsurveyed/Urban,10,North Lincolnshire,1,175400.0,False,DN20,0.389996069,0.447255691
21519,WF1,433076,420442,Unsurveyed/Urban,30,Wakefield,1,210400.0,False,WF1,0.369313102,0.42353603
21520,YO41,471620,455645,Gleysols,10,East Riding of Yorkshire,1,331200.0,False,YO41,0.724226474,0.830558146
21521,IP25,597779,305646,Arenosols,60,Breckland,1,655800.0,False,IP25,0.301170931,0.345389155
21522,IP3,620009,242575,Unsurveyed/Urban,30,East Suffolk,1,256700.0,False,IP3,0.456978458,0.524072502
21523,YO3,460948,457256,Gleysols,10,York,1,,False,,,
21524,NE23,426900,574226,Stagnosols,50,North Tyneside,1,936700.0,False,NE23,0.668956996,0.767173947
21525,LN5,497221,370656,Unsurveyed/Urban,10,Lincoln,1,312000.0,False,LN5,0.222309013,0.25494865
21526,NE20,416175,572983,Unsurveyed/Urban,60,Northumberland,1,433200.0,False,NE20,0.401628942,0.460596514
21527,BD8,415400,433600,Unsurveyed/Urban,120,Bradford,1,93600.0,False,BD8,0.154711534,0.177426439
21528,NG16,445803,347195,Unsurveyed/Urban,70,Broxtowe,1,161700.0,False,NG16,0.314389388,0.360548359
21529,B23,409981,292844,Unsurveyed/Urban,130,Birmingham,1,169500.0,False,B23,0.125224544,0.143610139
21530,PE12,524979,324522,Gleysols,10,South Holland,1,208400.0,False,PE12,0.218685971,0.250793669
21531,NG17,450636,356593,Unsurveyed/Urban,160,Ashfield,1,152000.0,False,NG17,0.162373233,0.186213037
21532,BD7,413199,431998,Unsurveyed/Urban,180,Bradford,1,95600.0,False,BD7,0.105838931,0.121378311
21533,LS2,429572,433410,Unsurveyed/Urban,30,Leeds,1,2666700.0,True,LS2,0.10394305,0.119204075
21534,NG24,482091,351598,Unsurveyed/Urban,20,Newark and Sherwood,1,220500.0,False,NG24,0.394938677,0.452923978
21535,DL2,436687,513286,Unsurveyed/Urban,40,Darlington,1,197100.0,False,DL2,0.738437518,0.84685567
21536,HU7,509295,432522,Unsurveyed/Urban,0,"Kingston upon Hull, City of",1,160800.0,True,HU7,0.148483246,0.170283709
21537,S25,452880,386067,Unsurveyed/Urban,110,Rotherham,1,153400.0,False,S25,0.334130347,0.383187706
21538,DE22,433222,338841,Gleysols,70,Derby,1,269400.0,False,DE22,0.20458093,0.234617711
21539,BD9,414600,434700,Unsurveyed/Urban,170,Bradford,1,160300.0,False,BD9,0.239866813,0.275084304
21540,DL11,403998,499157,Cambisols,190,Richmondshire,1,367100.0,False,DL11,1.813191116,2.079405692
21541,NG21,459949,364780,Arenosols,60,Newark and Sherwood,1,191800.0,False,NG21,0.322422263,0.36976063
21542,NE8,425200,563200,Unsurveyed/Urban,50,Gateshead,1,128900.0,False,NE8,0.192941594,0.221269476
21543,NN8,489200,268500,Unsurveyed/Urban,80,North Northamptonshire,1,303300.0,False,NN8,0.303836288,0.348445843
21544,LS28,421340,432558,Unsurveyed/Urban,170,Leeds,1,230000.0,False,LS28,0.430782246,0.494030137
21545,HD9,414800,408934,Unsurveyed/Urban,190,Kirklees,1,244400.0,False,HD9,0.251482511,0.28840543
